d002.s019.t010,it,,X,,n/a
d002.s019.t011,checks,check,V,bn:00082813v,،
d002.s019.t012,if,,X,,که است
d002.s019.t013,abc,abc,N,,آیا
d002.s019.t014,is,be,V,,کند اپراتور
d002.s019.t015,an,,X,,ABC
d002.s019.t016,operator,operator,N,bn:00059141n,یک یا
d002.s019.t017,.,,X,,n/a
d002.s020.t001,If,,X,,اگر
d002.s020.t002,it,,X,,n/a
d002.s020.t003,is,be,V,,n/a
d002.s020.t004,",",,X,,اینگونه ،
d002.s020.t005,it,,X,,n/a
d002.s020.t006,will,,X,,n/a
d002.s020.t007,be,be,V,,باشد
d002.s020.t008,treated,treat,V,bn:00095141v,رفتار
d002.s020.t009,as,,X,,به عنوان
d002.s020.t010,an,,X,,یک
d002.s020.t011,operator,operator,N,bn:00059141n,اپراتور
d002.s020.t012,",",,X,,می شود ،
d002.s020.t013,if,,X,,اگر
d002.s020.t014,it,,X,,n/a
d002.s020.t015,is,be,V,,n/a
d002.s020.t016,not,not,R,bn:00116360r,نباشد
d002.s020.t017,",",,X,,اینگونه ،
d002.s020.t018,it,,X,,n/a
d002.s020.t019,will,,X,,n/a
d002.s020.t020,be,be,V,,n/a
d002.s020.t021,treated,treat,V,bn:00095141v,رفتار
d002.s020.t022,as,,X,,به عنوان
d002.s020.t023,a,,X,,یک
d002.s020.t024,user,user,N,bn:00079373n,کاربر
d002.s020.t025,function,function,N,bn:00036821n,عملکرد
d002.s020.t026,.,,X,,می شود.
d002.s021.t001,:,,X,,:
d002.s021.t002,=,,X,,n/a
d002.s021.t003,:,,X,,=: برای
d002.s021.t004,It,,X,,n/a
d002.s021.t005,is,be,V,,n/a
d002.s021.t006,used,use,V,bn:00082705v,استفاده
d002.s021.t007,to,,X,,n/a
d002.s021.t008,define,define,V,bn:00086468v,تعریف
d002.s021.t009,a,,X,,یک
d002.s021.t010,variable,variable,J,,متغیر
d002.s021.t011,value,value,N,bn:00079508n,مقدار
d002.s021.t012,.,,X,,می شود.
d002.s022.t001,?,,X,,؟
d002.s022.t002,:,,X,,:
d002.s022.t003,Piecewise,piecewise,N,bn:03132721n,n/a
d002.s022.t004,condition,condition,N,bn:00021645n,شرایط
d002.s022.t005,definition,definition,N,bn:00025928n,تعریف
d002.s022.t006,.,,X,,piecewise.
d002.s023.t001,Piecewise,piecewise,N,bn:03132721n,Piecewise روشی
d002.s023.t002,is,be,V,,است که
d002.s023.t003,the,,X,,n/a
d002.s023.t004,way,way,N,bn:00001965n,n/a
d002.s023.t005,we,,X,,ما
d002.s023.t006,can,,X,,می توانیم
d002.s023.t007,define,define,V,bn:00086468v,را تعریف
d002.s023.t008,conditional,conditional,J,bn:00100214a,مشروط
d002.s023.t009,operations,operation,N,bn:00053826n,عملیات
d002.s023.t010,in,,X,,در
d002.s023.t011,kalgebra,kalgebra,N,bn:08534138n,Kalgebra کنیم.
d002.s023.t012,.,,X,,n/a
d002.s024.t001,If,,X,,اگر
d002.s024.t002,we,,X,,کنیم؟
d002.s024.t003,introduce,introduce,V,bn:00087681v,را معرفی
d002.s024.t004,the,,X,,n/a
d002.s024.t005,condition,condition,N,bn:00021645n,شرط
d002.s024.t006,before,,X,,قبل از
d002.s024.t007,the,,X,,n/a
d002.s024.t008,?,?,N,bn:00047210n,n/a
d002.s024.t009,it,,X,,آن
d002.s024.t010,will,,X,,n/a
d002.s024.t011,use,use,V,bn:00082705v,از استفاده
d002.s024.t012,this,,X,,این
d002.s024.t013,condition,condition,N,bn:00021645n,شرایط
d002.s024.t014,only,only,R,bn:00114626r,n/a
d002.s024.t015,if,,X,,اگر باشد
d002.s024.t016,it,,X,,n/a
d002.s024.t017,is,be,V,,n/a
d002.s024.t018,true,true,J,bn:00112146a,درست مورد
d002.s024.t019,",",,X,,،
d002.s024.t020,if,,X,,n/a
d002.s024.t021,it,,X,,n/a
d002.s024.t022,finds,find,V,bn:00086708v,n/a
d002.s024.t023,a,,X,,n/a
d002.s024.t024,?,?,N,bn:00047210n,می
d002.s024.t025,without,,X,,بدون
d002.s024.t026,any,,X,,هیچ
d002.s024.t027,condition,condition,N,bn:00021645n,شرط
d002.s024.t028,",",,X,,،
d002.s024.t029,it,,X,,n/a
d002.s024.t030,will,,X,,n/a
d002.s024.t031,enter,enter,V,bn:00085363v,وارد
d002.s024.t032,in,,X,,در
d002.s024.t033,the,,X,,n/a
d002.s024.t034,last,last,J,bn:00102969a,آخرین
d002.s024.t035,instance,instance,N,bn:00016401n,n/a
d002.s024.t036,.,,X,,می شود.
d002.s025.t001,{,,X,,n/a
d002.s025.t002,},,X,,{}:
d002.s025.t003,:,,X,,n/a
d002.s025.t004,MathML,mathml,N,bn:03313895n,کانتینر
d002.s025.t005,container,container,N,bn:03305154n,n/a
d002.s025.t006,.,,X,,Mathml.
d002.s026.t001,It,,X,,آن
d002.s026.t002,can,,X,,می توان
d002.s026.t003,be,be,V,,n/a
d002.s026.t004,used,use,V,bn:00082705v,از برای استفاده
d002.s026.t005,to,,X,,n/a
d002.s026.t006,define,define,V,bn:00086466v,تعریف
d002.s026.t007,a,,X,,یک
d002.s026.t008,container,container,N,bn:03305154n,ظرف
d002.s026.t009,.,,X,,کرد.
d002.s027.t001,Mainly,mainly,R,bn:00114714r,عمدتا
d002.s027.t002,useful,useful,J,bn:00113455a,n/a
d002.s027.t003,for,,X,,برای
d002.s027.t004,working,work,V,bn:00095812v,کار
d002.s027.t005,with,,X,,با
d002.s027.t006,piecewise,piecewise,N,bn:03132721n,Piecewise مفید
d002.s027.t007,.,,X,,است.
d002.s028.t001,Now,now,R,bn:00114424r,حالا
d002.s028.t002,you,,X,,توانید
d002.s028.t003,could,,X,,می
d002.s028.t004,ask,ask,V,bn:00082821v,از بپرسید
d002.s028.t005,me,me,N,,من
d002.s028.t006,",",,X,,،
d002.s028.t007,why,,X,,چرا
d002.s028.t008,should,,X,,باید
d002.s028.t009,the,,X,,در
d002.s028.t010,user,user,N,bn:00079373n,کاربر
d002.s028.t011,mind,mind,N,,ذهن داشته
d002.s028.t012,about,,X,,مورد
d002.s028.t013,MathML,mathml,N,bn:03313895n,MATHML
d002.s028.t014,?,,X,,باشد؟
d002.s029.t001,That,,X,,n/a
d002.s029.t002,s,be,V,,n/a
d002.s029.t003,easy,easy,J,bn:00101973a,آسان است
d002.s029.t004,.,,X,,n/a
d002.s029.t005,With,,X,,با
d002.s029.t006,this,,X,,این
d002.s029.t007,",",,X,,،
d002.s029.t008,we,,X,,ما
d002.s029.t009,can,,X,,می توانیم
d002.s029.t010,operate,operate,V,bn:00085744v,کار کار
d002.s029.t011,with,,X,,با
d002.s029.t012,functions,function,N,bn:00036821n,کارکردهایی
d002.s029.t013,like,,X,,مانند
d002.s029.t014,cos(),cos,N,bn:00022956n,()
d002.s029.t015,",",,X,,cos ، sin ،
d002.s029.t016,sin(),sin,N,bn:00071709n,()
d002.s029.t017,",",,X,,مثلثات
d002.s029.t018,any,,X,,هر
d002.s029.t019,other,other,J,bn:00108011a,دیگر
d002.s029.t020,trigonometric,trigonometric,J,bn:00112111a,()
d002.s029.t021,functions,function,N,bn:00036821n,عملکرد
d002.s029.t022,",",,X,,،
d002.s029.t023,sum(),sum,N,bn:00001296n,محصول
d002.s029.t024,or,,X,,یا
d002.s029.t025,product(),product,N,bn:00053827n,()
d002.s029.t026,.,,X,,کنیم.
d002.s030.t001,It,,X,,n/a
d002.s030.t002,does,do,V,,که
d002.s030.t003,not,not,R,bn:00116360r,نیست
d002.s030.t004,matter,matter,V,bn:00085860v,مهم
d002.s030.t005,what,,X,,چه نوع
d002.s030.t006,kind,kind,N,bn:00035907n,است.
d002.s030.t007,it,,X,,n/a
d002.s030.t008,is,be,V,,n/a
d002.s030.t009,.,,X,,n/a
d002.s031.t001,We,,X,,ما
d002.s031.t002,can,,X,,می توانیم
d002.s031.t003,use,use,V,bn:00082705v,از
d002.s031.t004,plus(),plus,N,bn:00001296n,Plus ()
d002.s031.t005,",",,X,,،
d002.s031.t006,times(),times,N,bn:00056300n,Times ()
d002.s031.t007,and,,X,,و
d002.s031.t008,everything,everything,N,,هر آنچه
d002.s031.t009,which,,X,,که
d002.s031.t010,has,have,V,bn:00088078v,دارد
d002.s031.t011,its,,X,,آن را
d002.s031.t012,operator,operator,N,bn:00059141n,اپراتور
d002.s031.t013,.,,X,,استفاده کنیم.
d002.s032.t001,kalgebra,kalgebra,N,bn:08534138n,کنسول Kalgebra
d002.s032.t002,'s,be,V,,n/a
d002.s032.t003,console,console,V,,به
d002.s032.t004,is,be,V,,n/a
d002.s032.t005,useful,useful,J,bn:00113455a,مفید
d002.s032.t006,as,,X,,عنوان
d002.s032.t007,a,,X,,یک
d002.s032.t008,calculator,calculator,N,bn:00946167n,ماشین حساب
d002.s032.t009,.,,X,,است.
d002.s033.t001,There,there,R,bn:00114427r,در آنجا
d002.s033.t002,you,,X,,n/a
d002.s033.t003,have,have,V,bn:00088078v,n/a
d002.s033.t004,a,,X,,n/a
d002.s033.t005,list,list,N,bn:00051508n,لیستی
d002.s033.t006,of,,X,,از
d002.s033.t007,the,,X,,n/a
d002.s033.t008,declared,declare,V,,اعلام
d002.s033.t009,variables,variable,N,bn:00079583n,متغیرهای
d002.s033.t010,.,,X,,شده دارید.
d002.s034.t001,By,,X,,با
d002.s034.t002,double,double,R,,n/a
d002.s034.t003,clicking,click,V,,کلیک
d002.s034.t004,on,,X,,بر روی
d002.s034.t005,them,,X,,آنها
d002.s034.t006,you,,X,,n/a
d002.s034.t007,will,,X,,خواهید
d002.s034.t008,see,see,V,bn:00084662v,دید
d002.s034.t009,a,,X,,گفتگوی
d002.s034.t010,dialog,dialog,N,,n/a
d002.s034.t011,that,,X,,که
d002.s034.t012,lets,let,V,bn:00082536v,به امکان دهد
d002.s034.t013,you,,X,,شما می دهید
d002.s034.t014,change,change,V,bn:00082553v,تغییر
d002.s034.t015,their,,X,,آنها را
d002.s034.t016,values,value,N,bn:00079508n,مقادیر
d002.s034.t017,(,,X,,n/a
d002.s034.t018,just,just,R,bn:00114626r,n/a
d002.s034.t019,a,,X,,n/a
d002.s034.t020,way,way,N,bn:00001965n,راهی
d002.s034.t021,to,,X,,برای به
d002.s034.t022,trick,trick,V,bn:00088310v,(فقط فریب
d002.s034.t023,the,,X,,n/a
d002.s034.t024,log,log,N,bn:00051831n,ورود
d002.s034.t025,),,X,,سیستم).
d002.s034.t026,.,,X,,n/a
d002.s035.t001,Every,,X,,هر
d002.s035.t002,time,time,N,bn:00019848n,بار
d002.s035.t003,you,,X,,که کنید
d002.s035.t004,enter,enter,V,bn:00087679v,وارد
d002.s035.t005,an,,X,,یک
d002.s035.t006,expression,expression,N,bn:00032395n,عبارت
d002.s035.t007,",",,X,,می ،
d002.s035.t008,the,,X,,را
d002.s035.t009,"""",,X,,n/a
d002.s035.t010,ans,ans,J,,n/a
d002.s035.t011,"""",,X,,"""ANS"""
d002.s035.t012,variable,variable,N,bn:00079583n,متغیر
d002.s035.t013,value,value,N,bn:00079508n,مقدار
d002.s035.t014,will,,X,,n/a
d002.s035.t015,be,be,V,,n/a
d002.s035.t016,changed,change,V,bn:00082553v,تغییر
d002.s035.t017,to,,X,,به
d002.s035.t018,the,,X,,n/a
d002.s035.t019,last,last,J,bn:00105739a,آخرین
d002.s035.t020,result,result,N,bn:00034520n,نتیجه
d002.s035.t021,.,,X,,می یابد.
d002.s036.t001,Ctrl,ctrl,N,bn:00020947n,Ctrl
d002.s036.t002,N,n,N,bn:00056688n,n
d002.s036.t003,New,new,J,bn:00107267a,n/a
d002.s036.t004,Window,window,N,bn:00081292n,Window جدید
d002.s037.t001,Flushes,flush,V,,ورود
d002.s037.t002,the,,X,,n/a
d002.s037.t003,log,log,N,bn:00051831n,به
d002.s037.t004,.,,X,,سیستم.
d002.s038.t001,Ctrl,ctrl,N,bn:00020947n,Ctrl
d002.s038.t002,L,l,N,bn:00049538n,L
d002.s038.t003,Load,load,V,bn:00090416v,اسکریپت
d002.s038.t004,Script,script,N,,بار
d002.s039.t001,Executes,execute,V,bn:00082225v,دستورالعمل ها
d002.s039.t002,the,,X,,را
d002.s039.t003,instructions,instruction,N,bn:00020945n,n/a
d002.s039.t004,in,,X,,در صورت
d002.s039.t005,a,,X,,یک به
d002.s039.t006,file,file,N,bn:00021475n,پرونده
d002.s039.t007,sequentially,sequentially,R,bn:00114819r,متوالی اجرا
d002.s039.t008,.,,X,,می کند.
d002.s040.t001,Nice,nice,J,bn:00107292a,از
d002.s040.t002,if,,X,,خوب اگر
d002.s040.t003,you,,X,,کنید
d002.s040.t004,want,want,V,bn:00086682v,می خواهید
d002.s040.t005,to,,X,,n/a
d002.s040.t006,define,define,V,bn:00086466v,را تعریف را
d002.s040.t007,some,,X,,برخی ها
d002.s040.t008,libraries,library,N,bn:00050969n,کتابخانه
d002.s040.t009,or,,X,,یا
d002.s040.t010,resume,resume,V,bn:00092413v,n/a
d002.s040.t011,some,,X,,از
d002.s040.t012,previous,previous,J,bn:00107791a,قبلی
d002.s040.t013,work,work,N,bn:00081568n,کارهای سر
d002.s040.t014,.,,X,,بگیرید.
d002.s041.t001,Ctrl,ctrl,N,bn:00020947n,ctrl g
d002.s041.t002,G,g,N,bn:00036962n,script
d002.s041.t003,Save,save,V,bn:00093281v,را
d002.s041.t004,Script,script,N,,ذخیره کنید
d002.s042.t001,Saves,save,V,bn:00093281v,n/a
d002.s042.t002,the,,X,,n/a
d002.s042.t003,instructions,instruction,N,bn:00020945n,دستورالعمل
d002.s042.t004,you,,X,,اید
d002.s042.t005,have,have,V,,n/a
d002.s042.t006,typed,type,V,bn:00095295v,تایپ
d002.s042.t007,since,,X,,از زمان کرده
d002.s042.t008,the,,X,,هایی را
d002.s042.t009,session,session,N,bn:03751534n,جلسه
d002.s042.t010,began,begin,V,bn:00083344v,شروع
d002.s042.t011,to,,X,,که
d002.s042.t012,be,be,V,,n/a
d002.s042.t013,able,able,J,bn:00096151a,n/a
d002.s042.t014,to,,X,,ذخیره
d002.s042.t015,reuse,reuse,V,bn:00092558v,n/a
d002.s042.t016,.,,X,,می کند.
d002.s043.t001,Generates,generate,V,bn:00084080v,فایلهای
d002.s043.t002,text,text,N,bn:00076732n,متنی
d002.s043.t003,files,file,N,bn:00021475n,را
d002.s043.t004,so,,X,,بنابراین
d002.s043.t005,it,,X,,تولید می کند
d002.s043.t006,should,,X,,باید
d002.s043.t007,be,be,V,,n/a
d002.s043.t008,easy,easy,J,bn:00101973a,آسان
d002.s043.t009,to,,X,,n/a
d002.s043.t010,fix,fix,V,bn:00084308v,n/a
d002.s043.t011,using,use,V,bn:00082705v,با استفاده از
d002.s043.t012,any,,X,,هر
d002.s043.t013,text,text,N,bn:00076732n,متن
d002.s043.t014,editor,editor,N,bn:00029775n,ویرایشگر
d002.s043.t015,",",,X,,، ، ،
d002.s043.t016,like,,X,,مانند
d002.s043.t017,Kate,kate,N,bn:03628723n,کیت
d002.s043.t018,.,,X,,باشد.
d002.s044.t001,Ctrl,ctrl,N,bn:00020947n,Ctrl
d002.s044.t002,S,s,N,bn:00068673n,S ذخیره ورود
d002.s044.t003,Save,save,V,bn:00093281v,n/a
d002.s044.t004,Log,log,N,bn:00051831n,به سیستم
d002.s045.t001,Saves,save,V,bn:00093281v,ورود
d002.s045.t002,the,,X,,n/a
d002.s045.t003,log,log,N,bn:00051831n,سیستم
d002.s045.t004,with,,X,,با
d002.s045.t005,all,,X,,تمام
d002.s045.t006,results,result,N,bn:00034520n,نتایج
d002.s045.t007,into,,X,,به در
d002.s045.t008,an,,X,,یک
d002.s045.t009,HTML,html,N,bn:00045087n,HTML
d002.s045.t010,file,file,V,,فایل ذخیره
d002.s045.t011,to,,X,,را
d002.s045.t012,be,be,V,,n/a
d002.s045.t013,able,able,J,bn:00096151a,کند بتواند
d002.s045.t014,to,,X,,تا
d002.s045.t015,print,print,V,bn:00089639v,چاپ
d002.s045.t016,or,,X,,یا
d002.s045.t017,publish,publish,V,bn:00084099v,منتشر
d002.s045.t018,.,,X,,می شود.
d002.s046.t001,Ctrl,ctrl,N,bn:00020947n,Ctrl q
d002.s046.t002,Q,q,N,bn:00065472n,را
d002.s046.t003,Quit,quit,V,bn:00084710v,ترک کنید
d002.s047.t001,Shuts,shut,V,,برنامه
d002.s047.t002,the,,X,,را
d002.s047.t003,program,program,N,bn:00021492n,خاموش
d002.s047.t004,down,down,R,bn:00115114r,n/a
d002.s047.t005,.,,X,,می کند.
d002.s048.t001,To,,X,,برای
d002.s048.t002,add,add,V,bn:00082317v,افزودن
d002.s048.t003,a,,X,,یک
d002.s048.t004,new,new,J,bn:00107267a,جدید
d002.s048.t005,2D,2d,N,,2D
d002.s048.t006,graph,graph,N,bn:00041412n,نمودار
d002.s048.t007,on,,X,,در
d002.s048.t008,kalgebra,kalgebra,N,bn:08534138n,Kalgebra
d002.s048.t009,",",,X,,، ،
d002.s048.t010,what,,X,,که
d002.s048.t011,you,,X,,شما
d002.s048.t012,have,have,V,,باید
d002.s048.t013,to,,X,,n/a
d002.s048.t014,do,do,V,bn:00087107v,کاری انجام دهید
d002.s048.t015,is,be,V,,این است
d002.s048.t016,to,,X,,n/a
d002.s048.t017,go,go,V,bn:00088912v,به بروید
d002.s048.t018,to,,X,,n/a
d002.s048.t019,the,,X,,n/a
d002.s048.t020,2D,2d,N,,2D
d002.s048.t021,Graph,graph,N,bn:00041412n,n/a
d002.s048.t022,tab,tab,N,bn:00120018n,برگه Graph
d002.s048.t023,and,,X,,و
d002.s048.t024,click,click,N,,روی کلیک
d002.s048.t025,in,,X,,n/a
d002.s048.t026,the,,X,,n/a
d002.s048.t027,Add,add,V,bn:00082317v,n/a
d002.s048.t028,tab,tab,N,bn:00120018n,برگه Add
d002.s048.t029,to,,X,,برای
d002.s048.t030,add,add,V,bn:00082317v,افزودن
d002.s048.t031,the,,X,,n/a
d002.s048.t032,new,new,J,bn:00107267a,جدید
d002.s048.t033,function,function,N,bn:00036821n,عملکرد
d002.s048.t034,.,,X,,کنید.
d002.s049.t001,Then,then,R,bn:00114281r,سپس
d002.s049.t002,your,,X,,شما
d002.s049.t003,focus,focus,N,bn:00007023n,تمرکز
d002.s049.t004,will,,X,,n/a
d002.s049.t005,go,go,V,bn:00088912v,به رود
d002.s049.t006,to,,X,,n/a
d002.s049.t007,an,,X,,یک
d002.s049.t008,input,input,N,bn:00046850n,ورودی
d002.s049.t009,text,text,N,bn:00076732n,متن
d002.s049.t010,box,box,N,bn:00012528n,کادر
d002.s049.t011,where,,X,,که
d002.s049.t012,you,,X,,n/a
d002.s049.t013,can,,X,,می می توانید
d002.s049.t014,type,type,V,bn:00095295v,تایپ
d002.s049.t015,your,,X,,خود را
d002.s049.t016,function,function,N,bn:00036821n,عملکرد
d002.s049.t017,.,,X,,کنید.
d002.s050.t001,If,,X,,اگر
d002.s050.t002,you,,X,,کنید
d002.s050.t003,want,want,V,bn:00086682v,می خواهید
d002.s050.t004,to,,X,,n/a
d002.s050.t005,use,use,V,bn:00082705v,از استفاده
d002.s050.t006,a,,X,,یک
d002.s050.t007,typical,typical,J,bn:00112217a,معمولی
d002.s050.t008,f(x),f(x),N,bn:00036821n,F (x)
d002.s050.t009,function,function,V,,تابع
d002.s050.t010,it,,X,,n/a
d002.s050.t011,is,be,V,,n/a
d002.s050.t012,not,not,R,bn:00116360r,نیست
d002.s050.t013,necessary,necessary,J,bn:00107182a,لازم
d002.s050.t014,to,,X,,n/a
d002.s050.t015,specify,specify,V,bn:00086468v,مشخص
d002.s050.t016,it,,X,,آن را
d002.s050.t017,.,,X,,، کنید.
d002.s051.t001,If,,X,,اگر
d002.s051.t002,you,,X,,اید
d002.s051.t003,have,have,V,,را کرده
d002.s051.t004,entered,enter,V,bn:00087679v,وارد
d002.s051.t005,the,,X,,،
d002.s051.t006,function,function,N,bn:00036821n,عملکرد
d002.s051.t007,click,click,N,,کلیک کنید
d002.s051.t008,on,,X,,روی
d002.s051.t009,the,,X,,n/a
d002.s051.t010,OK,ok,J,bn:00096817a,OK
d002.s051.t011,button,button,N,bn:03843242n,دکمه
d002.s051.t012,to,,X,,تا
d002.s051.t013,display,display,V,bn:00087013v,نمایش
d002.s051.t014,the,,X,,را
d002.s051.t015,graph,graph,N,bn:00041412n,نمودار
d002.s051.t016,in,,X,,در
d002.s051.t017,the,,X,,دهید.
d002.s051.t018,main,main,J,bn:00099598a,اصلی
d002.s051.t019,window,window,N,bn:00081292n,پنجره
d002.s051.t020,.,,X,,n/a
d002.s052.t001,You,,X,,می
d002.s052.t002,can,,X,,توانید
d002.s052.t003,set,set,V,bn:00090224v,را
d002.s052.t004,several,several,J,bn:00110469a,چندین
d002.s052.t005,graphs,graph,N,bn:00041412n,نمودار
d002.s052.t006,on,,X,,در
d002.s052.t007,the,,X,,n/a
d002.s052.t008,same,same,J,bn:00110075a,همان
d002.s052.t009,view,view,N,bn:00079985n,نمای
d002.s052.t010,.,,X,,تنظیم کنید.
d002.s053.t001,Just,just,R,bn:00114626r,فقط
d002.s053.t002,use,use,V,bn:00082705v,n/a
d002.s053.t003,the,,X,,در
d002.s053.t004,Add,add,V,bn:00082317v,n/a
d002.s053.t005,button,button,N,bn:03843242n,دکمه
d002.s053.t006,when,,X,,وقتی
d002.s053.t007,you,,X,,هستید
d002.s053.t008,are,be,V,,از
d002.s053.t009,in,,X,,n/a
d002.s053.t010,List,list,N,bn:00051508n,لیست افزودن
d002.s053.t011,mode,mode,N,bn:00055444n,حالت
d002.s053.t012,.,,X,,، استفاده کنید.
d002.s054.t001,You,,X,,می
d002.s054.t002,can,,X,,توانید
d002.s054.t003,set,set,V,bn:00090224v,n/a
d002.s054.t004,each,,X,,هر
d002.s054.t005,graph,graph,N,bn:00041412n,نمودار
d002.s054.t006,its,,X,,را
d002.s054.t007,own,own,J,,خود
d002.s054.t008,color,color,N,bn:00020726n,رنگ
d002.s054.t009,.,,X,,تنظیم کنید.
d003.s002.t001,The,,X,,این
d003.s002.t002,Foundation,foundation,N,bn:00036064n,بنیاد
d003.s002.t003,has,have,V,,n/a
d003.s002.t004,recently,recently,R,bn:00116085r,اخیراً
d003.s002.t005,been,be,V,,n/a
d003.s002.t006,involved,involve,V,bn:00089893v,درگیر
d003.s002.t007,in,,X,,در
d003.s002.t008,organising,organise,V,bn:00091196v,n/a
d003.s002.t009,a,,X,,n/a
d003.s002.t010,conference,conference,N,bn:00021721n,کنفرانسی
d003.s002.t011,which,,X,,که است
d003.s002.t012,dealt,deal,V,bn:00084527v,پرداخته
d003.s002.t013,with,,X,,n/a
d003.s002.t014,this,,X,,این
d003.s002.t015,critical,critical,J,bn:00100676a,مهم
d003.s002.t016,challenge,challenge,N,bn:00017557n,چالش
d003.s002.t017,.,,X,,، شده است.
d003.s003.t001,Over,,X,,بیش
d003.s003.t002,100,,X,,100
d003.s003.t003,participants,participant,N,bn:00060798n,شرکت کننده
d003.s003.t004,from,,X,,از از از
d003.s003.t005,the,,X,,n/a
d003.s003.t006,main,main,J,bn:00099598a,اصلی
d003.s003.t007,interest,interest,N,bn:00047078n,n/a
d003.s003.t008,groups,group,N,bn:00072536n,گروه های
d003.s003.t009,attended,attend,V,bn:00082907v,در
d003.s003.t010,and,,X,,n/a
d003.s003.t011,debated,debate,V,bn:00086341v,بحث
d003.s003.t012,issues,issue,N,bn:00047688n,موضوعاتی
d003.s003.t013,such,such,R,,n/a
d003.s003.t014,as,as,R,,n/a
d003.s003.t015,the,,X,,n/a
d003.s003.t016,role,role,N,bn:00036823n,نقش
d003.s003.t017,of,,X,,از
d003.s003.t018,key,key,J,bn:00099258a,کلیدی
d003.s003.t019,actors,actor,N,bn:00001177n,بازیگران
d003.s003.t020,including,include,V,bn:00089660v,جمله جمله
d003.s003.t021,public,public,J,bn:00109211a,دولتی
d003.s003.t022,authorities,authority,N,bn:00001961n,مقامات
d003.s003.t023,",",,X,,، ،
d003.s003.t024,social,social,J,bn:00110842a,اجتماعی سازمان های
d003.s003.t025,partners,partner,N,,شرکای
d003.s003.t026,",",,X,,n/a
d003.s003.t027,voluntary,voluntary,J,bn:00113672a,داوطلبانه
d003.s003.t028,and,,X,,و و و
d003.s003.t029,community,community,N,bn:00021248n,جامعه
d003.s003.t030,organisations,organisation,N,bn:00001423n,n/a
d003.s003.t031,as,as,R,,n/a
d003.s003.t032,well,well,R,,همچنین
d003.s003.t033,as,,X,,n/a
d003.s003.t034,service,service,N,bn:00070651n,خدمات
d003.s003.t035,users,user,N,bn:00079373n,کاربران
d003.s003.t036,.,,X,,n/a
d003.s004.t001,There,,X,,n/a
d003.s004.t002,were,be,V,,n/a
d003.s004.t003,relatively,relatively,R,bn:00114784r,نسبتاً
d003.s004.t004,few,few,J,bn:00102920a,کمی
d003.s004.t005,cases,case,N,bn:00016401n,موارد مورد
d003.s004.t006,reported,report,V,bn:00092825v,گزارش شده
d003.s004.t007,of,,X,,n/a
d003.s004.t008,attempts,attempt,N,bn:00007011n,تلاش برای
d003.s004.t009,to,,X,,n/a
d003.s004.t010,involve,involve,V,bn:00089893v,مشارکت
d003.s004.t011,users,user,N,bn:00079373n,کاربران
d003.s004.t012,in,,X,,در در
d003.s004.t013,service,service,N,bn:00070651n,خدمات
d003.s004.t014,planning,planning,N,bn:00062794n,برنامه ریزی
d003.s004.t015,but,,X,,اما
d003.s004.t016,their,,X,,آنها
d003.s004.t017,involvement,involvement,N,bn:00030844n,مشارکت
d003.s004.t018,in,,X,,در
d003.s004.t019,service,service,N,bn:00070651n,ارائه خدمات
d003.s004.t020,provision,provision,N,bn:00064922n,n/a
d003.s004.t021,was,be,V,,n/a
d003.s004.t022,found,find,V,bn:00082811v,n/a
d003.s004.t023,to,,X,,n/a
d003.s004.t024,be,be,V,,n/a
d003.s004.t025,more,more,R,bn:00116284r,تر
d003.s004.t026,common,common,J,bn:00100093a,شایع
d003.s004.t027,.,,X,,است.
d003.s005.t001,Note,note,N,bn:00058145n,توجه داشته باشید
d003.s005.t002,was,be,V,,n/a
d003.s005.t003,also,also,R,bn:00114246r,n/a
d003.s005.t004,taken,take,V,,n/a
d003.s005.t005,of,,X,,از
d003.s005.t006,the,,X,,n/a
d003.s005.t007,variety,variety,N,bn:00027862n,انواع های
d003.s005.t008,of,,X,,که
d003.s005.t009,different,different,J,bn:00101350a,مختلف
d003.s005.t010,roles,role,N,bn:00036823n,نقش
d003.s005.t011,played,play,V,bn:00091709v,بازی
d003.s005.t012,by,,X,,توسط شده
d003.s005.t013,public,public,J,bn:00109211a,عمومی
d003.s005.t014,welfare,welfare,N,bn:00009905n,رفاه است
d003.s006.t001,The,,X,,این
d003.s006.t002,Foundation,foundation,N,bn:00036064n,بنیاد
d003.s006.t003,organised,organise,N,,n/a
d003.s006.t004,",",,X,,،
d003.s006.t005,together,together,R,bn:00115794r,n/a
d003.s006.t006,with,,X,,همراه
d003.s006.t007,the,,X,,n/a
d003.s006.t008,European,european,J,bn:00102440a,اروپا
d003.s006.t009,Commission,commission,N,bn:00021015n,کمیسیون
d003.s006.t010,",",,X,,،
d003.s006.t011,the,,X,,n/a
d003.s006.t012,Spanish,spanish,J,bn:00110978a,اسپانیا
d003.s006.t013,Ministry,ministry,N,bn:00055180n,وزارت
d003.s006.t014,of,,X,,n/a
d003.s006.t015,Social,social,J,bn:00110842a,اجتماعی
d003.s006.t016,Affairs,affairs,N,bn:00001739n,امور
d003.s006.t017,and,,X,,و
d003.s006.t018,the,,X,,n/a
d003.s006.t019,Galician,galician,J,,گالیسی
d003.s006.t020,regional,regional,J,bn:00109624a,منطقه ای
d003.s006.t021,government,government,N,bn:00007299n,دولت
d003.s006.t022,",",,X,,،
d003.s006.t023,a,,X,,یک
d003.s006.t024,European,european,J,bn:00102440a,اروپایی
