d002.s002.t019	and	nan	X	nan	نمودارهای	bn:00026817n
d002.s002.t020	3D	3d	N	bn:00000102n	2	bn:00000075n
d002.s002.t021	graphs	graph	N	bn:00041412n	) D	nan
d002.s002.t022	.	nan	X	nan	و	bn:00000101n
d002.s003.t001	It	nan	X	nan	nan	nan
d002.s003.t002	is	be	V	nan	nan	nan
d002.s003.t003	actually	actually	R	bn:00114118r	در واقع	nan
d002.s003.t004	not	not	R	bn:00116360r	نیست	nan
d002.s003.t005	necessary	necessary	J	bn:00107182a	لازم برای	bn:00107183a
d002.s003.t006	to	nan	X	nan	nan	nan
d002.s003.t007	know	know	V	bn:00085261v	که	nan
d002.s003.t008	MathML	mathml	N	bn:03313895n	MATHML	nan
d002.s003.t009	to	nan	X	nan	nan	nan
d002.s003.t010	use	use	V	bn:00082705v	از استفاده از استفاده	nan
d002.s003.t011	kalgebra	kalgebra	N	bn:08534138n	Kalgebra کنیم	nan
d002.s003.t012	.	nan	X	nan	nan	nan
d002.s004.t001	kalgebra	kalgebra	N	bn:08534138n	Kalgebra	nan
d002.s004.t002	is	be	V	nan	nan	nan
d002.s004.t003	a	nan	X	nan	یک	nan
d002.s004.t004	MathML	mathml	N	bn:03313895n	MATHML	nan
d002.s004.t005	based	base	V	bn:00083141v	مبتنی بر	bn:00097034a
d002.s004.t006	graph	graph	N	bn:00041412n	نمودار	bn:00026817n
d002.s004.t007	calculator	calculator	N	bn:00946167n	ماشین حساب	bn:00005004n
d002.s004.t008	.	nan	X	nan	است	nan
d002.s005.t001	Although	nan	X	nan	اگرچه	nan
d002.s005.t002	it	nan	X	nan	nan	nan
d002.s005.t003	was	be	V	nan	بود	nan
d002.s005.t004	initially	initially	R	bn:00114055r	در ابتدا	nan
d002.s005.t005	MathML	mathml	N	bn:03313895n	MathML گرا	nan
d002.s005.t006	oriented	orient	V	bn:00091201v	nan	nan
d002.s005.t007	it	nan	X	nan	،	nan
d002.s005.t008	can	nan	X	nan	می تواند	bn:00054706n
d002.s005.t009	now	now	R	bn:00114424r	اکنون	bn:00058218n
d002.s005.t010	be	be	V	nan	nan	nan
d002.s005.t011	used	use	V	bn:00082705v	استفاده	bn:00030627n
d002.s005.t012	by	nan	X	nan	توسط	nan
d002.s005.t013	everyone	everyone	N	nan	همه	bn:00042721n
d002.s005.t014	with	nan	X	nan	با	nan
d002.s005.t015	little	little	J	bn:00106058a	کمی	bn:00102920a
d002.s005.t016	mathematical	mathematical	J	bn:00106488a	ریاضی	bn:00076834n
d002.s005.t017	knowledge	knowledge	N	bn:00020452n	دانش	bn:00020452n
d002.s005.t018	.	nan	X	nan	شود	bn:00087737v
d002.s006.t001	Here	here	R	bn:00115639r	در اینجا	nan
d002.s006.t002	's	be	V	nan	تصویری	bn:00045772n
d002.s006.t003	a	nan	X	nan	nan	nan
d002.s006.t004	screenshot	screenshot	N	bn:01157212n	از	nan
d002.s006.t005	of	nan	X	nan	nan	nan
d002.s006.t006	kalgebra	kalgebra	N	bn:08534138n	Kalgebra	nan
d002.s006.t007	main	main	J	bn:00099598a	اصلی	bn:00107593a
d002.s006.t008	window	window	N	bn:00081292n	پنجره است	bn:00081285n
d002.s007.t001	kalgebra	kalgebra	N	bn:08534138n	پنجره	bn:00081285n
d002.s007.t002	main	main	J	bn:00099598a	اصلی	bn:00103567a
d002.s007.t003	window	window	N	bn:00081292n	Kalgebra	nan
d002.s008.t001	kalgebra	kalgebra	N	bn:08534138n	Kalgebra کنسول	nan
d002.s008.t002	main	main	J	bn:00099598a	اصلی	bn:00103567a
d002.s008.t003	window	window	N	bn:00081292n	پنجره	bn:00081285n
d002.s008.t004	consists	consist	V	bn:00085498v	nan	nan
d002.s008.t005	in	nan	X	nan	در	nan
d002.s008.t006	a	nan	X	nan	یک یک	nan
d002.s008.t007	Console	console	N	bn:00020949n	nan	nan
d002.s008.t008	tab	tab	N	bn:00120018n	برگه برگه نمودار	bn:00035619n
d002.s008.t009	,	nan	X	nan	، D	nan
d002.s008.t010	a	nan	X	nan	،	nan
d002.s008.t011	2D	2d	N	nan	2	bn:00046516n
d002.s008.t012	Graph	graph	N	bn:00041412n	nan	nan
d002.s008.t013	tab	tab	N	bn:00120018n	یک برگه	bn:00035619n
d002.s008.t014	,	nan	X	nan	nan	nan
d002.s008.t015	a	nan	X	nan	nan	nan
d002.s008.t016	3D	3d	N	bn:00000102n	نمودار سه	nan
d002.s008.t017	Graph	graph	N	bn:00041412n	nan	nan
d002.s008.t018	tab	tab	N	bn:00120018n	یک	bn:00035619n
d002.s008.t019	and	nan	X	nan	بعدی	nan
d002.s008.t020	a	nan	X	nan	و	nan
d002.s008.t021	Dictionary	dictionary	N	bn:00026967n	برگه فرهنگ	bn:00026967n
d002.s008.t022	tab	tab	N	bn:00120018n	لغت	bn:00035771n
d002.s008.t023	.	nan	X	nan	تشکیل شده_است	bn:00085670v
d002.s009.t001	Below	below	R	bn:00114401r	در زیر	nan
d002.s009.t002	these	nan	X	nan	این ها	nan
d002.s009.t003	tabs	tab	N	bn:00120018n	برگه	bn:00035619n
d002.s009.t004	you	nan	X	nan	nan	nan
d002.s009.t005	will	nan	X	nan	nan	nan
d002.s009.t006	find	find	V	bn:00086708v	پیدا	bn:00088208v
d002.s009.t007	an	nan	X	nan	یک	nan
d002.s009.t008	input	input	N	bn:00046850n	ورودی	bn:00031044n
d002.s009.t009	field	field	N	bn:00034274n	nan	nan
d002.s009.t010	to	nan	X	nan	برای	nan
d002.s009.t011	type	type	V	bn:00095295v	تایپ	bn:00078813n
d002.s009.t012	your	nan	X	nan	خود	nan
d002.s009.t013	functions	function	N	bn:00036821n	کارکردهای	bn:00009654n
d002.s009.t014	or	nan	X	nan	یا	nan
d002.s009.t015	do	do	V	bn:00087107v	انجام	bn:00029881n
d002.s009.t016	your	nan	X	nan	خود خواهید_کرد	nan
d002.s009.t017	calculations	calculation	N	bn:00014688n	محاسبات	bn:00014688n
d002.s009.t018	.	nan	X	nan	.	bn:00087106v
d002.s010.t001	If	nan	X	nan	اگر	nan
d002.s010.t002	we	nan	X	nan	که	bn:00088162v
d002.s010.t003	want	want	V	bn:00086682v	می خواهیم_درک	bn:00054706n
d002.s010.t004	to	nan	X	nan	nan	nan
d002.s010.t005	understand	understand	V	bn:00092443v	کنیم	bn:00005134n
d002.s010.t006	how	nan	X	nan	کار	bn:00116246r
d002.s010.t007	it	nan	X	nan	nan	nan
d002.s010.t008	works	work	V	bn:00088629v	می ،	bn:00014137n
d002.s010.t009	,	nan	X	nan	بهترین	nan
d002.s010.t010	the	nan	X	nan	nan	nan
d002.s010.t011	best	good	J	bn:00098274a	کاری	bn:00104728a
d002.s010.t012	thing	thing	N	bn:00076919n	nan	nan
d002.s010.t013	we	nan	X	nan	nan	nan
d002.s010.t014	can	nan	X	nan	کند توانیم انجام	bn:00081319n
d002.s010.t015	do	do	V	bn:00087107v	که دهیم این	bn:00018756n
d002.s010.t016	is	be	V	nan	است	nan
d002.s010.t017	to	nan	X	nan	nan	nan
d002.s010.t018	realize	realize	V	bn:00082472v	ورودی	bn:00085261v
d002.s010.t019	that	nan	X	nan	می بدانیم	nan
d002.s010.t020	our	nan	X	nan	به	nan
d002.s010.t021	input	input	N	bn:00046850n	ما	bn:00030988n
d002.s010.t022	is	be	V	nan	که	nan
d002.s010.t023	being	be	V	nan	nan	nan
d002.s010.t024	converted	convert	V	bn:00084772v	می	bn:00077989n
d002.s010.t025	into	nan	X	nan	MATHML اگرچه	nan
d002.s010.t026	MathML	mathml	N	bn:03313895n	تبدیل	nan
d002.s010.t027	although	nan	X	nan	لازم	nan
d002.s010.t028	it	nan	X	nan	nan	nan
d002.s010.t029	is	be	V	nan	nan	nan
d002.s010.t030	not	not	R	bn:00116360r	شناخت	nan
d002.s010.t031	necessary	necessary	J	bn:00107182a	نیست	bn:00107183a
d002.s010.t032	to	nan	X	nan	nan	nan
d002.s010.t033	know	know	V	bn:00085261v	MATHML	bn:00020452n
d002.s010.t034	MathML	mathml	N	bn:03313895n	باشد	nan
d002.s010.t035	.	nan	X	nan	شود .	bn:00054706n
d002.s011.t001	I	nan	X	nan	من ،	nan
d002.s011.t002	have	have	V	nan	این	nan
d002.s011.t003	based	base	V	bn:00083141v	بر اساس پایه	nan
d002.s011.t004	the	nan	X	nan	را	nan
d002.s011.t005	syntax	syntax	N	bn:02561609n	نحو	bn:00075738n
d002.s011.t006	basically	basically	R	bn:00114508r	اساساً	bn:00114319r
d002.s011.t007	on	nan	X	nan	گذاری	bn:00074760n
d002.s011.t008	common	common	J	bn:00100090a	عقل سلیم	bn:00081406n
d002.s011.t009	sense	sense	N	bn:00021164n	nan	nan
d002.s011.t010	,	nan	X	nan	نباید	nan
d002.s011.t011	it	nan	X	nan	کرده_ام	bn:00089681v
d002.s011.t012	should	nan	X	nan	برای	nan
d002.s011.t013	not	not	R	bn:00116360r	nan	nan
d002.s011.t014	be	be	V	nan	nan	nan
d002.s011.t015	hard	hard	J	bn:00101358a	باشد	bn:00101358a
d002.s011.t016	for	nan	X	nan	کسی	nan
d002.s011.t017	anyone	anyone	N	bn:02268723n	سخت	bn:00010740n
d002.s011.t018	.	nan	X	nan	.	nan
d002.s012.t001	I	nan	X	nan	من	nan
d002.s012.t002	ve	have	V	nan	nan	nan
d002.s012.t003	looked	look	V	bn:00090448v	به کردم	nan
d002.s012.t004	closely	closely	R	bn:00114748r	نزدیک	bn:00057220n
d002.s012.t005	to	nan	X	nan	nan	nan
d002.s012.t006	maxima	maxima	N	bn:03857246n	نحو Maxima	bn:00062118n
d002.s012.t007	and	nan	X	nan	و	nan
d002.s012.t008	maple	maple	N	bn:03668936n	Maple	nan
d002.s012.t009	s	nan	X	nan	nan	nan
d002.s012.t010	syntax	syntax	N	bn:02561609n	nan	nan
d002.s012.t011	so	nan	X	nan	تا	nan
d002.s012.t012	they	nan	X	nan	باشند	nan
d002.s012.t013	look	look	V	bn:00090452v	نگاه به	bn:00006386n
d002.s012.t014	very	very	R	bn:00116789r	بسیار	bn:00114203r
d002.s012.t015	similar	similar	J	bn:00096782a	شبیه هم	bn:00092876v
d002.s012.t016	.	nan	X	nan	nan	nan
d002.s013.t001	+	nan	X	nan	+	bn:00071555n
d002.s013.t002	-	nan	X	nan	-	nan
d002.s013.t003	*	nan	X	nan	* /	nan
d002.s013.t004	/	nan	X	nan	nan	nan
d002.s013.t005	:	nan	X	nan	nan	nan
d002.s013.t006	Addition	addition	N	bn:00001296n	: علاوه	nan
d002.s013.t007	,	nan	X	nan	nan	nan
d002.s013.t008	subtraction	subtraction	N	bn:00055233n	،	nan
d002.s013.t009	,	nan	X	nan	این تفریق	nan
d002.s013.t010	multiplication	multiplication	N	bn:00056300n	،	nan
d002.s013.t011	and	nan	X	nan	ضرب	bn:00056300n
d002.s013.t012	division	division	N	bn:00027919n	و	nan
d002.s013.t013	.	nan	X	nan	nan	nan
d002.s014.t001	^	nan	X	nan	^	nan
d002.s014.t002	,	nan	X	nan	،	nan
d002.s014.t003	**	nan	X	nan	**	nan
d002.s014.t004	:	nan	X	nan	nan	nan
d002.s014.t005	Power	power	N	bn:00032355n	:	nan
d002.s014.t006	,	nan	X	nan	قدرت	bn:00030821n
d002.s014.t007	you	nan	X	nan	،	nan
d002.s014.t008	can	nan	X	nan	شما می	nan
d002.s014.t009	use	use	V	bn:00082705v	توانید دو	bn:00084526v
d002.s014.t010	them	nan	X	nan	nan	nan
d002.s014.t011	both	nan	X	nan	از هر	nan
d002.s014.t012	.	nan	X	nan	استفاده	bn:00030627n
d002.s015.t001	Also	also	R	bn:00114246r	همچنین	bn:00114246r
d002.s015.t002	it	nan	X	nan	می	bn:00054706n
d002.s015.t003	is	be	V	nan	nan	nan
d002.s015.t004	possible	possible	J	bn:00108829a	nan	nan
d002.s015.t005	to	nan	X	nan	توان	bn:00063941n
d002.s015.t006	use	use	V	bn:00082705v	از استفاده	nan
d002.s015.t007	the	nan	X	nan	nan	nan
d002.s015.t008	unicode	unicode	N	bn:02529895n	کاراکترهای Unicode	bn:00017738n
d002.s015.t009	²	nan	X	nan	²	nan
d002.s015.t010	characters	character	N	bn:09438926n	nan	nan
d002.s015.t011	.	nan	X	nan	کرد	bn:00087032v
d002.s016.t001	Powers	power	N	bn:00032355n	قدرتها	bn:00063940n
d002.s016.t002	are	be	V	nan	هستند	nan
d002.s016.t003	one	nan	X	nan	یکی از	bn:00000005n
d002.s016.t004	way	way	N	bn:00001965n	راه ای	bn:00061006n
d002.s016.t005	to	nan	X	nan	nan	nan
d002.s016.t006	make	make	V	bn:00090557v	nan	nan
d002.s016.t007	roots	root	N	bn:00068247n	های ریشه	bn:00054156n
d002.s016.t008	too	too	R	bn:00114246r	نیز	bn:00114246r
d002.s016.t009	.	nan	X	nan	nan	nan
d002.s017.t001	-gt	-gt	N	nan	-GT	nan
d002.s017.t002	:	nan	X	nan	راهی	bn:00054625n
d002.s017.t003	It	nan	X	nan	:	nan
d002.s017.t004	s	be	V	nan	nan	nan
d002.s017.t005	the	nan	X	nan	nan	nan
d002.s017.t006	way	way	N	bn:00001965n	این	nan
d002.s017.t007	to	nan	X	nan	مشخص	bn:00099758a
d002.s017.t008	specify	specify	V	bn:00086468v	برای	nan
d002.s017.t009	the	nan	X	nan	nan	nan
d002.s017.t010	bounded	bound	V	nan	متغیر	bn:00112067a
d002.s017.t011	variable	variable	N	bn:00079583n	کردن	bn:00092754v
d002.s017.t012	in	nan	X	nan	محدود	bn:00096933a
d002.s017.t013	a	nan	X	nan	در	nan
d002.s017.t014	function	function	N	bn:00036821n	یک	nan
d002.s017.t015	.	nan	X	nan	تابع	bn:00036821n
d002.s018.t001	(	nan	X	nan	( )	nan
d002.s018.t002	)	nan	X	nan	nan	nan
d002.s018.t003	:	nan	X	nan	از	nan
d002.s018.t004	It	nan	X	nan	:	nan
d002.s018.t005	is	be	V	nan	nan	nan
d002.s018.t006	used	use	V	bn:00082705v	اولویت	bn:00064073n
d002.s018.t007	to	nan	X	nan	آن	nan
d002.s018.t008	specify	specify	V	bn:00086468v	nan	nan
d002.s018.t009	a	nan	X	nan	nan	nan
d002.s018.t010	higher	high	J	bn:00104162a	تعیین	bn:00026650n
d002.s018.t011	priority	priority	N	bn:00004489n	برای	nan
d002.s018.t012	.	nan	X	nan	بالاتر استفاده	bn:00104162a
d002.s019.t001	abc(params)	nan	X	nan	ABC (	nan
d002.s019.t002	:	nan	X	nan	nan	nan
d002.s019.t003	When	nan	X	nan	پارامترها	bn:00005603n
d002.s019.t004	the	nan	X	nan	nan	nan
d002.s019.t005	parser	parser	N	bn:00060753n	) : وقتی	nan
d002.s019.t006	finds	find	V	bn:00082811v	تجزیه کننده عملکردی	bn:00027730n
d002.s019.t007	a	nan	X	nan	nan	nan
d002.s019.t008	function	function	N	bn:00036821n	nan	nan
d002.s019.t009	,	nan	X	nan	پیدا کند ،	bn:00088208v
d002.s019.t010	it	nan	X	nan	nan	nan
d002.s019.t011	checks	check	V	bn:00082813v	می	bn:00054706n
d002.s019.t012	if	nan	X	nan	می یک	bn:00054706n
d002.s019.t013	abc	abc	N	nan	کند	bn:00086734v
d002.s019.t014	is	be	V	nan	بررسی ABC	bn:00042823n
d002.s019.t015	an	nan	X	nan	که	nan
d002.s019.t016	operator	operator	N	bn:00059141n	آیا اپراتور	nan
d002.s019.t017	.	nan	X	nan	nan	nan
d002.s020.t001	If	nan	X	nan	اگر	nan
d002.s020.t002	it	nan	X	nan	nan	nan
d002.s020.t003	is	be	V	nan	nan	nan
d002.s020.t004	,	nan	X	nan	اینگونه ،	bn:00100594a
d002.s020.t005	it	nan	X	nan	nan	nan
d002.s020.t006	will	nan	X	nan	nan	nan
d002.s020.t007	be	be	V	nan	باشد	nan
d002.s020.t008	treated	treat	V	bn:00095141v	رفتار	bn:00009654n
d002.s020.t009	as	nan	X	nan	به عنوان	nan
d002.s020.t010	an	nan	X	nan	یک	nan
d002.s020.t011	operator	operator	N	bn:00059141n	اپراتور	bn:00053226n
d002.s020.t012	,	nan	X	nan	می شود ،	bn:00054706n
d002.s020.t013	if	nan	X	nan	اگر	nan
d002.s020.t014	it	nan	X	nan	nan	nan
d002.s020.t015	is	be	V	nan	nan	nan
d002.s020.t016	not	not	R	bn:00116360r	نباشد	nan
d002.s020.t017	,	nan	X	nan	اینگونه ،	bn:00113940a
d002.s020.t018	it	nan	X	nan	nan	nan
d002.s020.t019	will	nan	X	nan	nan	nan
d002.s020.t020	be	be	V	nan	nan	nan
d002.s020.t021	treated	treat	V	bn:00095141v	رفتار	bn:00009654n
d002.s020.t022	as	nan	X	nan	به عنوان	nan
d002.s020.t023	a	nan	X	nan	یک	nan
d002.s020.t024	user	user	N	bn:00079373n	کاربر	bn:00079373n
d002.s020.t025	function	function	N	bn:00036821n	عملکرد	bn:00016286n
d002.s020.t026	.	nan	X	nan	می شود	bn:00054706n
d002.s021.t001	:	nan	X	nan	:	nan
d002.s021.t002	=	nan	X	nan	nan	nan
d002.s021.t003	:	nan	X	nan	= :	nan
d002.s021.t004	It	nan	X	nan	nan	nan
d002.s021.t005	is	be	V	nan	nan	nan
d002.s021.t006	used	use	V	bn:00082705v	متغیر	bn:00112067a
d002.s021.t007	to	nan	X	nan	nan	nan
d002.s021.t008	define	define	V	bn:00086468v	برای	nan
d002.s021.t009	a	nan	X	nan	تعریف	bn:00025928n
d002.s021.t010	variable	variable	J	nan	مقدار	bn:00079508n
d002.s021.t011	value	value	N	bn:00079508n	یک	nan
d002.s021.t012	.	nan	X	nan	استفاده می	bn:00030627n
d002.s022.t001	?	nan	X	nan	؟	nan
d002.s022.t002	:	nan	X	nan	:	nan
d002.s022.t003	Piecewise	piecewise	N	bn:03132721n	nan	nan
d002.s022.t004	condition	condition	N	bn:00021645n	شرایط	bn:00065535n
d002.s022.t005	definition	definition	N	bn:00025928n	تعریف	bn:00025928n
d002.s022.t006	.	nan	X	nan	piecewise	nan
d002.s023.t001	Piecewise	piecewise	N	bn:03132721n	Piecewise روشی	nan
d002.s023.t002	is	be	V	nan	است که	nan
d002.s023.t003	the	nan	X	nan	nan	nan
d002.s023.t004	way	way	N	bn:00001965n	nan	nan
d002.s023.t005	we	nan	X	nan	ما	nan
d002.s023.t006	can	nan	X	nan	می توانیم	bn:00054706n
d002.s023.t007	define	define	V	bn:00086468v	را تعریف	nan
d002.s023.t008	conditional	conditional	J	bn:00100214a	مشروط	bn:00109046a
d002.s023.t009	operations	operation	N	bn:00053826n	عملیات	bn:00053826n
d002.s023.t010	in	nan	X	nan	در	nan
d002.s023.t011	kalgebra	kalgebra	N	bn:08534138n	Kalgebra کنیم	nan
d002.s023.t012	.	nan	X	nan	nan	nan
d002.s024.t001	If	nan	X	nan	اگر	nan
d002.s024.t002	we	nan	X	nan	کنیم	bn:00082732v
d002.s024.t003	introduce	introduce	V	bn:00087681v	را معرفی	nan
d002.s024.t004	the	nan	X	nan	nan	nan
d002.s024.t005	condition	condition	N	bn:00021645n	شرط	bn:00064921n
d002.s024.t006	before	nan	X	nan	قبل از	nan
d002.s024.t007	the	nan	X	nan	nan	nan
d002.s024.t008	?	?	N	bn:00047210n	nan	nan
d002.s024.t009	it	nan	X	nan	آن	nan
d002.s024.t010	will	nan	X	nan	nan	nan
d002.s024.t011	use	use	V	bn:00082705v	، شرایط	nan
d002.s024.t012	this	nan	X	nan	از	nan
d002.s024.t013	condition	condition	N	bn:00021645n	این	nan
d002.s024.t014	only	only	R	bn:00114626r	nan	nan
d002.s024.t015	if	nan	X	nan	؟ درست	nan
d002.s024.t016	it	nan	X	nan	nan	nan
d002.s024.t017	is	be	V	nan	nan	nan
d002.s024.t018	true	true	J	bn:00112146a	اگر در	nan
d002.s024.t019	,	nan	X	nan	باشد	nan
d002.s024.t020	if	nan	X	nan	nan	nan
d002.s024.t021	it	nan	X	nan	nan	nan
d002.s024.t022	finds	find	V	bn:00086708v	nan	nan
d002.s024.t023	a	nan	X	nan	nan	nan
d002.s024.t024	?	?	N	bn:00047210n	استفاده	bn:00030627n
d002.s024.t025	without	nan	X	nan	کند	bn:00082739v
d002.s024.t026	any	nan	X	nan	؟	nan
d002.s024.t027	condition	condition	N	bn:00021645n	بدون	nan
d002.s024.t028	,	nan	X	nan	هیچ	nan
d002.s024.t029	it	nan	X	nan	nan	nan
d002.s024.t030	will	nan	X	nan	nan	nan
d002.s024.t031	enter	enter	V	bn:00085363v	آخرین	bn:00105740a
d002.s024.t032	in	nan	X	nan	شرط	bn:00064921n
d002.s024.t033	the	nan	X	nan	nan	nan
d002.s024.t034	last	last	J	bn:00102969a	،	nan
d002.s024.t035	instance	instance	N	bn:00016401n	nan	nan
d002.s024.t036	.	nan	X	nan	مورد وارد	bn:00016401n
d002.s025.t001	{	nan	X	nan	nan	nan
d002.s025.t002	}	nan	X	nan	{	nan
d002.s025.t003	:	nan	X	nan	nan	nan
d002.s025.t004	MathML	mathml	N	bn:03313895n	}	nan
d002.s025.t005	container	container	N	bn:03305154n	nan	nan
d002.s025.t006	.	nan	X	nan	:	bn:00036285n
d002.s026.t001	It	nan	X	nan	آن	nan
d002.s026.t002	can	nan	X	nan	می توان	bn:00054706n
d002.s026.t003	be	be	V	nan	nan	nan
d002.s026.t004	used	use	V	bn:00082705v	از برای استفاده	nan
d002.s026.t005	to	nan	X	nan	nan	nan
d002.s026.t006	define	define	V	bn:00086466v	تعریف	bn:00025928n
d002.s026.t007	a	nan	X	nan	یک	nan
d002.s026.t008	container	container	N	bn:03305154n	ظرف	bn:00075834n
d002.s026.t009	.	nan	X	nan	کرد	bn:00082739v
d002.s027.t001	Mainly	mainly	R	bn:00114714r	عمدتا	bn:00114714r
d002.s027.t002	useful	useful	J	bn:00113455a	nan	nan
d002.s027.t003	for	nan	X	nan	برای	nan
d002.s027.t004	working	work	V	bn:00095812v	کار	bn:00014137n
d002.s027.t005	with	nan	X	nan	با	nan
d002.s027.t006	piecewise	piecewise	N	bn:03132721n	Piecewise مفید	nan
d002.s027.t007	.	nan	X	nan	است	nan
d002.s028.t001	Now	now	R	bn:00114424r	حالا	bn:00058217n
d002.s028.t002	you	nan	X	nan	توانید	bn:00093287v
d002.s028.t003	could	nan	X	nan	می	nan
d002.s028.t004	ask	ask	V	bn:00082821v	از بپرسید	nan
d002.s028.t005	me	me	N	nan	من	nan
d002.s028.t006	,	nan	X	nan	،	nan
d002.s028.t007	why	nan	X	nan	چرا	bn:00080992n
d002.s028.t008	should	nan	X	nan	باید	nan
d002.s028.t009	the	nan	X	nan	در	nan
d002.s028.t010	user	user	N	bn:00079373n	کاربر	bn:00079373n
d002.s028.t011	mind	mind	N	nan	ذهن داشته_باشد	bn:00012680n
d002.s028.t012	about	nan	X	nan	مورد	bn:00032099n
d002.s028.t013	MathML	mathml	N	bn:03313895n	MATHML	nan
d002.s028.t014	?	nan	X	nan	؟	nan
d002.s029.t001	That	nan	X	nan	nan	nan
d002.s029.t002	s	be	V	nan	nan	nan
d002.s029.t003	easy	easy	J	bn:00101973a	آسان است	bn:00101973a
d002.s029.t004	.	nan	X	nan	nan	nan
d002.s029.t005	With	nan	X	nan	با	nan
d002.s029.t006	this	nan	X	nan	این	nan
d002.s029.t007	,	nan	X	nan	،	nan
d002.s029.t008	we	nan	X	nan	ما	nan
d002.s029.t009	can	nan	X	nan	می توانیم	bn:00054706n
d002.s029.t010	operate	operate	V	bn:00085744v	کار یا	bn:00018756n
d002.s029.t011	with	nan	X	nan	با	nan
d002.s029.t012	functions	function	N	bn:00036821n	کارکردهایی	bn:00018101n
d002.s029.t013	like	nan	X	nan	مانند	nan
d002.s029.t014	cos()	cos	N	bn:00022956n	(	nan
d002.s029.t015	,	nan	X	nan	cos ) ، (	nan
d002.s029.t016	sin()	sin	N	bn:00071709n	sin	nan
d002.s029.t017	,	nan	X	nan	هر	nan
d002.s029.t018	any	nan	X	nan	)	nan
d002.s029.t019	other	other	J	bn:00108011a	عملکرد	bn:00061561n
d002.s029.t020	trigonometric	trigonometric	J	bn:00112111a	،	nan
d002.s029.t021	functions	function	N	bn:00036821n	،	nan
d002.s029.t022	,	nan	X	nan	مثلثات	bn:00078277n
d002.s029.t023	sum()	sum	N	bn:00001296n	(	nan
d002.s029.t024	or	nan	X	nan	جمع	bn:00001296n
d002.s029.t025	product()	product	N	bn:00053827n	)	nan
d002.s029.t026	.	nan	X	nan	محصول	bn:00037326n
d002.s030.t001	It	nan	X	nan	nan	nan
d002.s030.t002	does	do	V	nan	که	nan
d002.s030.t003	not	not	R	bn:00116360r	نیست	nan
d002.s030.t004	matter	matter	V	bn:00085860v	مهم	bn:00098485a
d002.s030.t005	what	nan	X	nan	چه نوع	nan
d002.s030.t006	kind	kind	N	bn:00035907n	است	nan
d002.s030.t007	it	nan	X	nan	nan	nan
d002.s030.t008	is	be	V	nan	nan	nan
d002.s030.t009	.	nan	X	nan	.	nan
d002.s031.t001	We	nan	X	nan	ما	nan
d002.s031.t002	can	nan	X	nan	می توانیم	bn:00054706n
d002.s031.t003	use	use	V	bn:00082705v	از	nan
d002.s031.t004	plus()	plus	N	bn:00001296n	Plus (	nan
d002.s031.t005	,	nan	X	nan	)	nan
d002.s031.t006	times()	times	N	bn:00056300n	، Times	nan
d002.s031.t007	and	nan	X	nan	(	nan
d002.s031.t008	everything	everything	N	nan	) و	nan
d002.s031.t009	which	nan	X	nan	هر	nan
d002.s031.t010	has	have	V	bn:00088078v	آن	nan
d002.s031.t011	its	nan	X	nan	که اپراتور	nan
d002.s031.t012	operator	operator	N	bn:00059141n	آنچه	bn:00007146n
d002.s031.t013	.	nan	X	nan	را دارد	nan
d002.s032.t001	kalgebra	kalgebra	N	bn:08534138n	کنسول Kalgebra	bn:00022087n
d002.s032.t002	's	be	V	nan	nan	nan
d002.s032.t003	console	console	V	nan	به	nan
d002.s032.t004	is	be	V	nan	nan	nan
d002.s032.t005	useful	useful	J	bn:00113455a	مفید	bn:00104094a
d002.s032.t006	as	nan	X	nan	عنوان	bn:00035925n
d002.s032.t007	a	nan	X	nan	یک	nan
d002.s032.t008	calculator	calculator	N	bn:00946167n	ماشین حساب	bn:00005004n
d002.s032.t009	.	nan	X	nan	است	nan
d002.s033.t001	There	there	R	bn:00114427r	در آنجا	nan
d002.s033.t002	you	nan	X	nan	nan	nan
d002.s033.t003	have	have	V	bn:00088078v	nan	nan
d002.s033.t004	a	nan	X	nan	nan	nan
d002.s033.t005	list	list	N	bn:00051508n	لیستی	bn:00000152n
d002.s033.t006	of	nan	X	nan	از	nan
d002.s033.t007	the	nan	X	nan	nan	nan
d002.s033.t008	declared	declare	V	nan	اعلام	bn:00064713n
d002.s033.t009	variables	variable	N	bn:00079583n	متغیرهای	bn:00079583n
d002.s033.t010	.	nan	X	nan	شده دارید	bn:00089351v
d002.s034.t001	By	nan	X	nan	با	nan
d002.s034.t002	double	double	R	nan	nan	nan
d002.s034.t003	clicking	click	V	nan	کلیک	bn:00019758n
d002.s034.t004	on	nan	X	nan	بر روی	nan
d002.s034.t005	them	nan	X	nan	آنها	nan
d002.s034.t006	you	nan	X	nan	nan	nan
d002.s034.t007	will	nan	X	nan	خواهید_دید	nan
d002.s034.t008	see	see	V	bn:00084662v	که	bn:00086525v
d002.s034.t009	a	nan	X	nan	گفتگوی	bn:00022349n
d002.s034.t010	dialog	dialog	N	nan	nan	nan
d002.s034.t011	that	nan	X	nan	به	nan
d002.s034.t012	lets	let	V	bn:00082536v	شما می مقادیر	nan
d002.s034.t013	you	nan	X	nan	امکان دهد (	nan
d002.s034.t014	change	change	V	bn:00082553v	دهید	bn:00001410n
d002.s034.t015	their	nan	X	nan	را تغییر	nan
d002.s034.t016	values	value	N	bn:00079508n	آنها	bn:00079508n
d002.s034.t017	(	nan	X	nan	nan	nan
